V,126,1543880332194928,1000000000,20:51:20:19.931,0
D,63,1543880332194928,1000000000,20:51:20:19.931,0
V,127,1543880348864694,1000000000,20:51:20:20.931,0
V,128,1543880365546543,1000000000,20:51:20:21.932,0
D,64,1543880365546544,1000000000,20:51:20:21.932,0
V,129,1543880382214029,1000000000,20:51:20:22.932,0
V,130,1543880398862961,1000000000,20:51:20:23.931,0
D,65,1543880398862961,1000000000,20:51:20:23.931,0
V,131,1543880415547310,1000000000,20:51:20:24.932,0
V,132,1543880432211827,1000000000,20:51:20:25.932,0
D,66,1543880432211827,1000000000,20:51:20:25.932,0
V,133,1543880448874133,1000000000,20:51:20:26.932,0
V,134,1543880465539191,1000000000,20:51:20:27.932,0
D,67,1543880465539191,1000000000,20:51:20:27.932,0
V,135,1543880482206592,1000000000,20:51:20:28.932,0
V,136,1543880498887441,1000000000,20:51:20:29.933,0
D,68,1543880498887441,1000000000,20:51:20:29.933,0
V,137,1543880515554999,1000000000,20:51:20:30.933,0
V,138,1543880532214556,1000000000,20:51:20:31.932,0
D,69,1543880532214555,1000000000,20:51:20:31.932,0
V,139,1543880548882042,1000000000,20:51:20:32.932,0
V,140,1543880565544682,1000000000,20:51:20:33.932,0
D,70,1543880565544683,1000000000,20:51:20:33.932,0
V,141,1543880582225073,1000000000,20:51:20:34.933,0
V,142,1543880598885839,1000000000,20:51:20:35.933,0
D,71,1543880598885838,1000000000,20:51:20:35.933,0
V,143,1543880615553324,1000000000,20:51:20:36.933,0
V,144,1543880632227214,1000000000,20:51:20:37.933,0
D,72,1543880632227214,1000000000,20:51:20:37.933,0
V,145,1543880648891856,1000000000,20:51:20:38.933,0
V,146,1543880665555371,1000000000,20:51:20:39.933,0
D,73,1543880665555372,1000000000,20:51:20:39.933,0
V,147,1543880682222773,1000000000,20:51:20:40.933,0
V,148,1543880698885999,1000000000,20:51:20:41.933,0
D,74,1543880698885999,1000000000,20:51:20:41.933,0
V,149,1543880715563348,1000000000,20:51:20:42.933,0
V,150,1543880732231696,1000000000,20:51:20:43.933,0
D,75,1543880732231695,1000000000,20:51:20:43.933,0
V,151,1543880748899254,1000000000,20:51:20:44.933,0
V,152,1543880765566574,1000000000,20:51:20:45.933,0
D,76,1543880765566573,1000000000,20:51:20:45.933,0
V,153,1543880782233087,1000000000,20:51:20:46.933,0
V,154,1543880798892187,1000000000,20:51:20:47.933,0
D,77,1543880798892187,1000000000,20:51:20:47.933,0
V,155,1543880815553953,1000000000,20:51:20:48.933,0
V,156,1543880832220970,1000000000,20:51:20:49.933,0
D,78,1543880832220970,1000000000,20:51:20:49.933,0
V,157,1543880848888412,1000000000,20:51:20:50.933,0
V,158,1543880865573594,1000000000,20:51:20:51.934,0
D,79,1543880865573595,1000000000,20:51:20:51.934,0
V,159,1543880882230694,1000000000,20:51:20:52.933,0
V,160,1543880898892626,1000000000,20:51:20:53.933,0
D,80,1543880898892626,1000000000,20:51:20:53.933,0
V,161,1543880915560111,1000000000,20:51:20:54.933,0
V,162,1543880932233584,1000000000,20:51:20:55.934,0
D,81,1543880932233584,1000000000,20:51:20:55.934,0
V,163,1543880948907310,1000000000,20:51:20:56.934,0
V,164,1543880965567075,1000000000,20:51:20:57.934,0
D,82,1543880965567076,1000000000,20:51:20:57.934,0
V,165,1543880982239967,1000000000,20:51:20:58.934,0
V,166,1543880998909650,1000000000,20:51:20:59.934,0
D,83,1543880998909650,1000000000,20:51:20:59.934,0
V,167,1543881015577008,1000000000,20:51:21:00.934,0
V,168,1543881032236358,1000000000,20:51:21:01.934,0
D,84,1543881032236358,1000000000,20:51:21:01.934,0
V,169,1543881048902999,1000000000,20:51:21:02.934,0
V,170,1543881065576140,1000000000,20:51:21:03.934,0
D,85,1543881065576140,1000000000,20:51:21:03.934,0
V,171,1543881082243668,1000000000,20:51:21:04.934,0
V,172,1543881098904725,1000000000,20:51:21:05.934,0
D,86,1543881098904724,1000000000,20:51:21:05.934,0
V,173,1543881115580156,1000000000,20:51:21:06.934,0
V,174,1543881132252674,1000000000,20:51:21:07.935,0
D,87,1543881132252674,1000000000,20:51:21:07.935,0
V,175,1543881148920116,1000000000,20:51:21:08.935,0
V,176,1543881165588256,1000000000,20:51:21:09.935,0
D,88,1543881165588256,1000000000,20:51:21:09.935,0
V,177,1543881182248397,1000000000,20:51:21:10.934,0
V,178,1543881198910621,1000000000,20:51:21:11.934,0
D,89,1543881198910621,1000000000,20:51:21:11.934,0
V,179,1543881215577983,1000000000,20:51:21:12.934,0
V,180,1543881232252915,1000000000,20:51:21:13.935,0
D,90,1543881232252915,1000000000,20:51:21:13.935,0
V,181,1543881248908930,1000000000,20:51:21:14.934,0
V,182,1543881265591238,1000000000,20:51:21:15.935,0
D,91,1543881265591239,1000000000,20:51:21:15.935,0
V,183,1543881282262421,1000000000,20:51:21:16.935,0
V,184,1543881298929144,1000000000,20:51:21:17.935,0
D,92,1543881298929144,1000000000,20:51:21:17.935,0
V,185,1543881315596588,1000000000,20:51:21:18.935,0
V,186,1543881332255771,1000000000,20:51:21:19.935,0
D,93,1543881332255771,1000000000,20:51:21:19.935,0
V,187,1543881348919494,1000000000,20:51:21:20.935,0
V,188,1543881365593135,1000000000,20:51:21:21.935,0
D,94,1543881365593136,1000000000,20:51:21:21.935,0
V,189,1543881382260620,1000000000,20:51:21:22.935,0
V,190,1543881398916968,1000000000,20:51:21:23.935,0
D,95,1543881398916968,1000000000,20:51:21:23.935,0
V,191,1543881415585236,1000000000,20:51:21:24.935,0
V,192,1543881432261084,1000000000,20:51:21:25.935,0
D,96,1543881432261084,1000000000,20:51:21:25.935,0
V,193,1543881448928486,1000000000,20:51:21:26.935,0
V,194,1543881465586003,1000000000,20:51:21:27.935,0
D,97,1543881465586003,1000000000,20:51:21:27.935,0
V,195,1543881482259810,1000000000,20:51:21:28.935,0
V,196,1543881498927825,1000000000,20:51:21:29.935,0
D,98,1543881498927826,1000000000,20:51:21:29.935,0
V,197,1543881515589675,1000000000,20:51:21:30.935,0
V,198,1543881532257034,1000000000,20:51:21:31.935,0
D,99,1543881532257034,1000000000,20:51:21:31.935,0
V,199,1543881548924509,1000000000,20:51:21:32.935,0
V,200,1543881565604109,1000000000,20:51:21:33.936,0
D,100,1543881565604108,1000000000,20:51:21:33.936,0
V,201,1543881582275666,1000000000,20:51:21:34.936,0
V,202,1543881598931474,1000000000,20:51:21:35.935,0
D,101,1543881598931474,1000000000,20:51:21:35.935,0
V,203,1543881615598916,1000000000,20:51:21:36.935,0
V,204,1543881632269057,1000000000,20:51:21:37.936,0
D,102,1543881632269058,1000000000,20:51:21:37.936,0
V,205,1543881648928575,1000000000,20:51:21:38.935,0
V,206,1543881665604216,1000000000,20:51:21:39.936,0
D,103,1543881665604215,1000000000,20:51:21:39.936,0
V,207,1543881682271659,1000000000,20:51:21:40.936,0
V,208,1543881698934298,1000000000,20:51:21:41.936,0
D,104,1543881698934298,1000000000,20:51:21:41.936,0
V,209,1543881715615565,1000000000,20:51:21:42.936,0
V,210,1543881732279248,1000000000,20:51:21:43.936,0
D,105,1543881732279248,1000000000,20:51:21:43.936,0
V,211,1543881748946648,1000000000,20:51:21:44.936,0
V,212,1543881765610456,1000000000,20:51:21:45.936,0
D,106,1543881765610457,1000000000,20:51:21:45.936,0
V,213,1543881782271471,1000000000,20:51:21:46.936,0
V,214,1543881798946321,1000000000,20:51:21:47.936,0
D,107,1543881798946321,1000000000,20:51:21:47.936,0
V,215,1543881815610628,1000000000,20:51:21:48.936,0
V,216,1543881832278072,1000000000,20:51:21:49.936,0
D,108,1543881832278072,1000000000,20:51:21:49.936,0
V,217,1543881848939545,1000000000,20:51:21:50.936,0
V,218,1543881865625311,1000000000,20:51:21:51.937,0
D,109,1543881865625312,1000000000,20:51:21:51.937,0
V,219,1543881882280952,1000000000,20:51:21:52.936,0
V,220,1543881898951427,1000000000,20:51:21:53.937,0
D,110,1543881898951427,1000000000,20:51:21:53.937,0
V,221,1543881915618870,1000000000,20:51:21:54.937,0
V,222,1543881932286220,1000000000,20:51:21:55.937,0
D,111,1543881932286220,1000000000,20:51:21:55.937,0
V,223,1543881948949485,1000000000,20:51:21:56.936,0
V,224,1543881965622959,1000000000,20:51:21:57.937,0
D,112,1543881965622959,1000000000,20:51:21:57.937,0
V,225,1543881982290402,1000000000,20:51:21:58.937,0
V,226,1543881998948461,1000000000,20:51:21:59.936,0
D,113,1543881998948461,1000000000,20:51:21:59.936,0
V,227,1543882015617851,1000000000,20:51:22:00.937,0
V,228,1543882032287825,1000000000,20:51:22:01.937,0
D,114,1543882032287825,1000000000,20:51:22:01.937,0
V,229,1543882048953175,1000000000,20:51:22:02.937,0
V,230,1543882065620659,1000000000,20:51:22:03.937,0
D,115,1543882065620660,1000000000,20:51:22:03.937,0
V,231,1543882082301218,1000000000,20:51:22:04.938,0
V,232,1543882098967858,1000000000,20:51:22:05.938,0
D,116,1543882098967858,1000000000,20:51:22:05.938,0
V,233,1543882115626249,1000000000,20:51:22:06.937,0
V,234,1543882132302181,1000000000,20:51:22:07.938,0
D,117,1543882132302181,1000000000,20:51:22:07.938,0
V,235,1543882148969666,1000000000,20:51:22:08.938,0
V,236,1543882165641098,1000000000,20:51:22:09.938,0
D,118,1543882165641098,1000000000,20:51:22:09.938,0
V,237,1543882182299490,1000000000,20:51:22:10.937,0
V,238,1543882198963381,1000000000,20:51:22:11.937,0
D,119,1543882198963381,1000000000,20:51:22:11.937,0
V,239,1543882215630824,1000000000,20:51:22:12.937,0
V,240,1543882232296464,1000000000,20:51:22:13.937,0
D,120,1543882232296464,1000000000,20:51:22:13.937,0
V,241,1543882248979356,1000000000,20:51:22:14.938,0
V,242,1543882265629121,1000000000,20:51:22:15.937,0
D,121,1543882265629121,1000000000,20:51:22:15.937,0
V,243,1543882282296648,1000000000,20:51:22:16.937,0
V,244,1543882298968695,1000000000,20:51:22:17.938,0
D,122,1543882298968695,1000000000,20:51:22:17.938,0
V,245,1543882315636221,1000000000,20:51:22:18.938,0
V,246,1543882332304905,1000000000,20:51:22:19.938,0
D,123,1543882332304905,1000000000,20:51:22:19.938,0
V,247,1543882348967253,1000000000,20:51:22:20.938,0
V,248,1543882365635144,1000000000,20:51:22:21.938,0
D,124,1543882365635144,1000000000,20:51:22:21.938,0
V,249,1543882382302546,1000000000,20:51:22:22.938,0
V,250,1543882398978186,1000000000,20:51:22:23.938,0
D,125,1543882398978187,1000000000,20:51:22:23.938,0
V,251,1543882415642786,1000000000,20:51:22:24.938,0
V,252,1543882432313009,1000000000,20:51:22:25.938,0
D,126,1543882432313009,1000000000,20:51:22:25.938,0
V,253,1543882448980578,1000000000,20:51:22:26.938,0
V,254,1543882465644678,1000000000,20:51:22:27.938,0
D,127,1543882465644677,1000000000,20:51:22:27.938,0
V,255,1543882482320693,1000000000,20:51:22:28.939,0
V,256,1543882498979793,1000000000,20:51:22:29.938,0
D,128,1543882498979793,1000000000,20:51:22:29.938,0
V,257,1543882515647237,1000000000,20:51:22:30.938,0
V,258,1543882532313585,1000000000,20:51:22:31.938,0
D,129,1543882532313585,1000000000,20:51:22:31.938,0
V,259,1543882548980268,1000000000,20:51:22:32.938,0
V,260,1543882565651325,1000000000,20:51:22:33.939,0
D,130,1543882565651325,1000000000,20:51:22:33.939,0
V,261,1543882582328048,1000000000,20:51:22:34.939,0
V,262,1543882598991524,1000000000,20:51:22:35.939,0
D,131,1543882598991524,1000000000,20:51:22:35.939,0
V,263,1543882615658883,1000000000,20:51:22:36.939,0
V,264,1543882632319107,1000000000,20:51:22:37.939,0
D,132,1543882632319107,1000000000,20:51:22:37.939,0
V,265,1543882648984914,1000000000,20:51:22:38.939,0
V,266,1543882665663557,1000000000,20:51:22:39.939,0
D,133,1543882665663557,1000000000,20:51:22:39.939,0
V,267,1543882682330959,1000000000,20:51:22:40.939,0
V,268,1543882698984641,1000000000,20:51:22:41.939,0
D,134,1543882698984641,1000000000,20:51:22:41.939,0
V,269,1543882715656572,1000000000,20:51:22:42.939,0
V,270,1543882732336380,1000000000,20:51:22:43.940,0
D,135,1543882732336380,1000000000,20:51:22:43.940,0
V,271,1543882749003866,1000000000,20:51:22:44.940,0
V,272,1543882765670047,1000000000,20:51:22:45.940,0
D,136,1543882765670048,1000000000,20:51:22:45.940,0
V,273,1543882782324607,1000000000,20:51:22:46.939,0
V,274,1543882798995289,1000000000,20:51:22:47.939,0
D,137,1543882798995290,1000000000,20:51:22:47.939,0
V,275,1543882815659639,1000000000,20:51:22:48.939,0
V,276,1543882832326956,1000000000,20:51:22:49.939,0
D,138,1543882832326955,1000000000,20:51:22:49.939,0
V,277,1543882849002055,1000000000,20:51:22:50.940,0
V,278,1543882865679155,1000000000,20:51:22:51.940,0
D,139,1543882865679155,1000000000,20:51:22:51.940,0
V,279,1543882882347087,1000000000,20:51:22:52.940,0
V,280,1543882899008396,1000000000,20:51:22:53.940,0
D,140,1543882899008395,1000000000,20:51:22:53.940,0
V,281,1543882915675879,1000000000,20:51:22:54.940,0
V,282,1543882932341813,1000000000,20:51:22:55.940,0
D,141,1543882932341814,1000000000,20:51:22:55.940,0
V,283,1543882948999203,1000000000,20:51:22:56.939,0
V,284,1543882965684678,1000000000,20:51:22:57.941,0
D,142,1543882965684677,1000000000,20:51:22:57.941,0
V,285,1543882982352163,1000000000,20:51:22:58.941,0
V,286,1543882999005094,1000000000,20:51:22:59.940,0
D,143,1543882999005094,1000000000,20:51:22:59.940,0
V,287,1543883015673570,1000000000,20:51:23:00.940,0
V,288,1543883032347710,1000000000,20:51:23:01.940,0
D,144,1543883032347709,1000000000,20:51:23:01.940,0
V,289,1543883049015194,1000000000,20:51:23:02.940,0
V,290,1543883065678118,1000000000,20:51:23:03.940,0
D,145,1543883065678118,1000000000,20:51:23:03.940,0
V,291,1543883082345601,1000000000,20:51:23:04.940,0
V,292,1543883099007950,1000000000,20:51:23:05.940,0
D,146,1543883099007949,1000000000,20:51:23:05.940,0
V,293,1543883115676590,1000000000,20:51:23:06.940,0
V,294,1543883132344034,1000000000,20:51:23:07.940,0
D,147,1543883132344034,1000000000,20:51:23:07.940,0
V,295,1543883149010884,1000000000,20:51:23:08.940,0
V,296,1543883165692107,1000000000,20:51:23:09.941,0
D,148,1543883165692107,1000000000,20:51:23:09.941,0
V,297,1543883182358665,1000000000,20:51:23:10.941,0
V,298,1543883199010056,1000000000,20:51:23:11.940,0
D,149,1543883199010056,1000000000,20:51:23:11.940,0
V,299,1543883215677501,1000000000,20:51:23:12.940,0
V,300,1543883232364266,1000000000,20:51:23:13.941,0
D,150,1543883232364266,1000000000,20:51:23:13.941,0
V,301,1543883249024699,1000000000,20:51:23:14.941,0
V,302,1543883265695630,1000000000,20:51:23:15.941,0
D,151,1543883265695630,1000000000,20:51:23:15.941,0
V,303,1543883282363229,1000000000,20:51:23:16.941,0
V,304,1543883299030714,1000000000,20:51:23:17.941,0
D,152,1543883299030715,1000000000,20:51:23:17.941,0
V,305,1543883315697814,1000000000,20:51:23:18.941,0
V,306,1543883332364288,1000000000,20:51:23:19.941,0
D,153,1543883332364288,1000000000,20:51:23:19.941,0
V,307,1543883349031773,1000000000,20:51:23:20.941,0
V,308,1543883365692404,1000000000,20:51:23:21.941,0
D,154,1543883365692404,1000000000,20:51:23:21.941,0
V,309,1543883382359805,1000000000,20:51:23:22.941,0
V,310,1543883399025779,1000000000,20:51:23:23.941,0
D,155,1543883399025779,1000000000,20:51:23:23.941,0
V,311,1543883415708169,1000000000,20:51:23:24.942,0
V,312,1543883432375435,1000000000,20:51:23:25.942,0
D,156,1543883432375436,1000000000,20:51:23:25.942,0
V,313,1543883449042838,1000000000,20:51:23:26.942,0
V,314,1543883465707646,1000000000,20:51:23:27.942,0
D,157,1543883465707646,1000000000,20:51:23:27.942,0
V,315,1543883482367160,1000000000,20:51:23:28.942,0
V,316,1543883499040177,1000000000,20:51:23:29.942,0
D,158,1543883499040177,1000000000,20:51:23:29.942,0
V,317,1543883515707663,1000000000,20:51:23:30.942,0
V,318,1543883532366178,1000000000,20:51:23:31.941,0
D,159,1543883532366178,1000000000,20:51:23:31.941,0
V,319,1543883549038027,1000000000,20:51:23:32.942,0
V,320,1543883565708127,1000000000,20:51:23:33.942,0
D,160,1543883565708126,1000000000,20:51:23:33.942,0
V,321,1543883582375527,1000000000,20:51:23:34.942,0
V,322,1543883599050865,1000000000,20:51:23:35.943,0
D,161,1543883599050865,1000000000,20:51:23:35.943,0
V,323,1543883615718308,1000000000,20:51:23:36.943,0
V,324,1543883632379617,1000000000,20:51:23:37.942,0
D,162,1543883632379616,1000000000,20:51:23:37.942,0
V,325,1543883649036424,1000000000,20:51:23:38.942,0
V,326,1543883665703827,1000000000,20:51:23:39.942,0
D,163,1543883665703827,1000000000,20:51:23:39.942,0
V,327,1543883682370508,1000000000,20:51:23:40.942,0
V,328,1543883699045233,1000000000,20:51:23:41.942,0
D,164,1543883699045234,1000000000,20:51:23:41.942,0
V,329,1543883715704498,1000000000,20:51:23:42.942,0
V,330,1543883732383430,1000000000,20:51:23:43.943,0
D,165,1543883732383430,1000000000,20:51:23:43.943,0
V,331,1543883749050917,1000000000,20:51:23:44.943,0
V,332,1543883765711058,1000000000,20:51:23:45.942,0
